Country:e,Name:s,AccentCity:s,Region:e,Population:n,Latitude,Longitude,Test3:n,Prefecture:e,Record:n
jp,amisuku,Amisuku,47,,26.671111,127.985556,26.671111,okinawa,372
jp,amo,Amo,6,,36.25,136.133333,36.25,fukui,373
jp,amo,Amo,9,,36.266667,137.016667,36.266667,gifu,374
jp,amuro,Amuro,47,,26.218056,127.751389,26.218056,okinawa,375
jp,amurogama,Amurogama,18,,28.216667,129.3,28.216667,kagoshima,376
jp,amurokama,Amurokama,18,,28.216667,129.3,28.216667,kagoshima,377
jp,amuru,Amuru,47,,26.218056,127.751389,26.218056,okinawa,378
jp,anabuki,Anabuki,39,,34.05,134.166667,34.05,tokushima,379
jp,anafuki,Anafuki,39,,34.05,134.166667,34.05,tokushima,380
jp,anaga,Anaga,13,,34.266667,134.666667,34.266667,hyogo,381
jp,anagamo,Anagamo,41,,35.316667,133.833333,35.316667,tottori,382
jp,anagaura,Anagaura,13,,34.266667,134.666667,34.266667,hyogo,383
jp,anamizu,Anamizu,15,,37.233333,136.9,37.233333,ishikawa,384
jp,anan,Anan,39,55422,33.916667,134.65,33.916667,tokushima,385
jp,ananohara,Ananohara,24,,38.840556,140.773611,38.840556,miyagi,386
jp,anasawa,Anasawa,38,,37.033333,139.95,37.033333,tochigi,387
jp,anazawa,Anazawa,38,,37.033333,139.95,37.033333,tochigi,388
jp,anden,Anden,2,,39.966667,139.85,39.966667,akita,389
jp,ando,Ando,16,,39.35,141.916667,39.35,iwate,390
jp,anebetsu,Anebetsu,12,,42.95,143.5,42.95,hokkaido,391
jp,anegasaki,Anegasaki,4,,35.48,140.033333,35.48,chiba,392
jp,anesaki,Anesaki,4,,35.48,140.033333,35.48,chiba,393
jp,anesakikaigan,Anesakikaigan,4,,35.483333,140.026667,35.483333,chiba,394
jp,anesaki-machi,Anesaki-machi,4,,35.48,140.033333,35.48,chiba,395
jp,anetai,Anetai,16,,39.1,141.183333,39.1,iwate,396
jp,aneyoshi,Aneyoshi,16,,39.516667,142.066667,39.516667,iwate,397
jp,anfuso,Anfuso,47,,26.492778,127.885556,26.492778,okinawa,398
jp,anfusu,Anfusu,47,,26.492778,127.885556,26.492778,okinawa,399
jp,ango,Ango,11,,34.276111,133.193333,34.276111,hiroshima,400
jp,anho,Anho,18,,30.316667,130.65,30.316667,kagoshima,401
jp,aniai,Aniai,2,,40,140.4,40,akita,402
jp,ani-maeda,Ani-maeda,2,,40.05,140.416667,40.05,akita,403
jp,anji,Anji,13,,34.983333,134.6,34.983333,hyogo,404
jp,anjo,Anjo,1,168664,34.95,137.083333,34.95,aichi,405
jp,anjo,Anjo,18,,30.65,131.05,30.65,kagoshima,406
jp,anjomachi,Anjomachi,1,,34.95,137.083333,34.95,aichi,407
jp,anju,Anju,22,,34.983333,135.816667,34.983333,kyoto,408
jp,ankiyaba,Ankiyaba,18,,28.466667,129.616667,28.466667,kagoshima,409
jp,anmizu,Anmizu,15,,37.233333,136.9,37.233333,ishikawa,410
jp,annaka,Annaka,10,48236,36.316667,138.9,36.316667,gunma,411
jp,annaka-kareki,Annaka-Kareki,27,,32.733333,130.366667,32.733333,nagasaki,412
jp,anno,Anno,18,,30.716667,131.066667,30.716667,kagoshima,413
jp,anraku,Anraku,18,,31.475,131.074167,31.475,kagoshima,414
jp,anrakuji,Anrakuji,42,,36.666667,136.85,36.666667,toyama,415
jp,anri,Anri,47,,26.254722,127.7875,26.254722,okinawa,416
jp,anshi,Anshi,13,,34.983333,134.6,34.983333,hyogo,417
jp,anshucho,Anshucho,22,,34.983333,135.816667,34.983333,kyoto,418
jp,antaroma,Antaroma,12,,43.85,142.7,43.85,hokkaido,419
jp,anto,Anto,6,,36.25,136.133333,36.25,fukui,420
jp,anto,Anto,16,,39.35,141.916667,39.35,iwate,421
jp,anza,Anza,47,,26.173889,127.820278,26.173889,okinawa,422
jp,anzama,Anzama,47,,26.173889,127.820278,26.173889,okinawa,423
jp,anzencho,Anzencho,19,,35.5,139.7,35.5,kanagawa,424
jp,anziyan,Anziyan,1,,34.95,137.083333,34.95,aichi,425
jp,ao,Ao,13,,34.866667,134.916667,34.866667,hyogo,426
jp,ao,Ao,15,,36.45,136.5,36.45,ishikawa,427
jp,ao,Ao,23,,34.666667,136.166667,34.666667,mie,428
jp,ao,Ao,27,,33.45,129.766667,33.45,nagasaki,429
jp,ao,Ao,42,,36.866667,136.983333,36.866667,toyama,430
jp,aodocho,Aodocho,40,,35.75,139.85,35.75,tokyo,431
jp,aogi,Aogi,17,,34.366667,133.691667,34.366667,kagawa,432
jp,aogu,Aogu,26,,36.6,137.883333,36.6,nagano,433
jp,aohama,Aohama,7,,33.95,131.016667,33.95,fukuoka,434
jp,aoicho,Aoicho,1,,35.166667,136.916667,35.166667,aichi,435
jp,aoicho,Aoicho,37,,34.766667,137.716667,34.766667,shizuoka,436
jp,aokata,Aokata,27,,32.983333,129.066667,32.983333,nagasaki,437
jp,aoki,Aoki,13,,34.283333,134.766667,34.283333,hyogo,438
jp,aoki,Aoki,17,,34.366667,133.691667,34.366667,kagawa,439
jp,aoki,Aoki,18,,31.616667,131.05,31.616667,kagoshima,440
jp,aoki,Aoki,24,,38.466965,141.179509,38.466965,miyagi,441
jp,aoki,Aoki,26,,36.366667,138.133333,36.366667,nagano,442
jp,aoki,Aoki,27,,32.95,129.016667,32.95,nagasaki,443
jp,aoki-gemi,Aoki-gemi,26,,36.35,137.883333,36.35,nagano,444
jp,aokijima,Aokijima,26,,36.616667,138.183333,36.616667,nagano,445
jp,aokijimamachi-aokijima,Aokijimamachi-Aokijima,26,,36.616667,138.183333,36.616667,nagano,446
jp,aoki-kemi,Aoki-kemi,26,,36.35,137.883333,36.35,nagano,447
jp,aoku,Aoku,26,,36.6,137.883333,36.6,nagano,448
jp,aomi,Aomi,29,,37.016667,137.8,37.016667,niigata,449
jp,aomori-shi,Aomori-shi,3,,40.824445,140.74,40.824445,aomori,450
jp,aonae,Aonae,12,,42.054722,139.442222,42.054722,hokkaido,451
jp,aonai,Aonai,12,,42.054722,139.442222,42.054722,hokkaido,452
jp,aone,Aone,24,,38.141944,140.533611,38.141944,miyagi,453
jp,aono,Aono,24,,38.540278,140.707222,38.540278,miyagi,454
jp,aono,Aono,31,,34.616667,133.466667,34.616667,okayama,455
jp,aonohara,Aonohara,19,,35.558056,139.190556,35.558056,kanagawa,456
jp,aose,Aose,18,,31.671667,129.716667,31.671667,kagoshima,457
jp,aoshima,Aoshima,5,,33.733333,132.483333,33.733333,ehime,458
jp,aoto,Aoto,18,,31.283333,130.45,31.283333,kagoshima,459
jp,aoto,Aoto,40,,35.75,139.85,35.75,tokyo,460
jp,aotocho,Aotocho,40,,35.75,139.85,35.75,tokyo,461
jp,aotomo,Aotomo,26,,36.6,137.883333,36.6,nagano,462
jp,aou,Aou,24,,38.533333,141.033333,38.533333,miyagi,463
jp,aouzu,Aouzu,29,,37.65,138.866667,37.65,niigata,464
jp,aoya,Aoya,41,,35.516667,133.983333,35.516667,tottori,465
jp,aoyagi,Aoyagi,9,,35.35,136.6,35.35,gifu,466
jp,aoyagicho,Aoyagicho,9,,35.35,136.6,35.35,gifu,467
jp,aoyama-minami,Aoyama-Minami,40,,35.65,139.716667,35.65,tokyo,468
jp,aoyama-minamicho,Aoyama-minamicho,40,,35.65,139.716667,35.65,tokyo,469
jp,aoyanagicho,Aoyanagicho,9,,35.35,136.6,35.35,gifu,470
jp,aozu,Aozu,29,,37.65,138.866667,37.65,niigata,471
jp,appetsu,Appetsu,12,,42.420556,142.225833,42.420556,hokkaido,472
jp,ara,Ara,47,,26.707778,127.8075,26.707778,okinawa,473
jp,arafune,Arafune,43,,33.533333,135.9,33.533333,wakayama,474
jp,aragachi,Aragachi,47,,26.117778,127.691111,26.117778,okinawa,475
jp,aragaki,Aragaki,47,,26.117778,127.691111,26.117778,okinawa,476
jp,aragasane,Aragasane,25,,31.85,130.9,31.85,miyazaki,477
jp,aragawa,Aragawa,2,,39.6,140.35,39.6,akita,478
jp,aragawamura,Aragawamura,3,,40.783333,140.733333,40.783333,aomori,479
jp,aragusuku,Aragusuku,47,,26.137711,127.742583,26.137711,okinawa,480
jp,arahama,Arahama,24,,38.041944,140.905278,38.041944,miyagi,481
jp,arahama,Arahama,29,,37.416667,138.583333,37.416667,niigata,482
jp,arai,Arai,13,,34.766667,134.8,34.766667,hyogo,483
jp,arai,Arai,24,,38.233333,140.95,38.233333,miyagi,484
jp,arai,Arai,29,27481,37.016667,138.25,37.016667,niigata,485
jp,arai,Arai,37,,34.683333,137.566667,34.683333,shizuoka,486
jp,araijuku,Araijuku,40,,35.583333,139.716667,35.583333,tokyo,487
jp,arakachi,Arakachi,47,,26.117778,127.691111,26.117778,okinawa,488
jp,arakaki,Arakaki,47,,26.117778,127.691111,26.117778,okinawa,489
jp,arakawa,Arakawa,2,,39.6,140.35,39.6,akita,490
jp,arakawa,Arakawa,3,,40.783333,140.733333,40.783333,aomori,491
jp,arakawa,Arakawa,20,,33.483333,133.45,33.483333,kochi,492
jp,arakawa,Arakawa,27,,32.658056,128.672778,32.658056,nagasaki,493
jp,arakawa,Arakawa,29,,37.883333,139.316667,37.883333,niigata,494
jp,arakawa,Arakawa,34,,35.95,139.033333,35.95,saitama,495
jp,arakawa,Arakawa,47,,26.65,128.25,26.65,okinawa,496
jp,arakawaguchi,Arakawaguchi,29,,38.483333,139.566667,38.483333,niigata,497
jp,arakawahama,Arakawahama,18,,31.733333,130.233333,31.733333,kagoshima,498
jp,arakawa-mura,Arakawa-mura,29,,37.533333,139.1,37.533333,niigata,499
jp,arakawa-oki,Arakawa-oki,14,,36.033333,140.166667,36.033333,ibaraki,500
jp,araki,Araki,18,,28.283333,129.916667,28.283333,kagoshima,501
jp,araki,Araki,34,,36.166667,139.483333,36.166667,saitama,502
jp,arako,Arako,28,,34.383333,135.933333,34.383333,nara,503
jp,arakohama,Arakohama,18,,31.733333,130.233333,31.733333,kagoshima,504
jp,arakura,Arakura,46,,35.483333,138.333333,35.483333,yamanashi,505
jp,aramachi,Aramachi,2,,39.666667,140.566667,39.666667,akita,506
jp,aramachi,Aramachi,29,,37.283333,138.716667,37.283333,niigata,507
jp,aramachi,Aramachi,44,,38.5575,140.451111,38.5575,yamagata,508
jp,aramata,Aramata,42,,36.916667,137.416667,36.916667,toyama,509
jp,aramato,Aramato,42,,36.916667,137.416667,36.916667,toyama,510
jp,araragi,Araragi,26,,35.55,137.633333,35.55,nagano,511
jp,ararakura,Ararakura,46,,35.6,139.05,35.6,yamanashi,512
jp,arari,Arari,37,,34.816667,138.766667,34.816667,shizuoka,513
jp,ar-arume,Ar-arume,44,,38.838333,139.883333,38.838333,yamagata,514
jp,arasato,Arasato,47,,24.729622,125.341222,24.729622,okinawa,515
jp,arasawa,Arasawa,2,,39.45,140.15,39.45,akita,516
jp,arasawa,Arasawa,29,,37.533333,139.1,37.533333,niigata,517
jp,arasawa,Arasawa,44,,38.15,139.733333,38.15,yamagata,518
jp,arase,Arase,2,,39.983333,140.4,39.983333,akita,519
jp,arase,Arase,7,,33.333333,130.833333,33.333333,fukuoka,520
jp,arashi,Arashi,5,,33.066667,132.483333,33.066667,ehime,521
jp,arashi,Arashi,19,,35.366667,139.05,35.366667,kanagawa,522
jp,arashika,Arashika,23,,33.933333,136.15,33.933333,mie,523
jp,arashima,Arashima,36,,35.433333,133.183333,35.433333,shimane,524
jp,arashinkai,Arashinkai,5,,34.083333,132.983333,34.083333,ehime,525
jp,arashiro,Arashiro,47,,26.137711,127.742583,26.137711,okinawa,526
jp,araso,Araso,25,,31.85,130.9,31.85,miyazaki,527
jp,arato,Arato,30,,32.9,132,32.9,oita,528
jp,arato,Arato,44,,38.184444,140.093056,38.184444,yamagata,529
jp,araya,Araya,2,,39.683333,140.083333,39.683333,akita,530
jp,araya,Araya,12,,41.416667,140.166667,41.416667,hokkaido,531
jp,araya,Araya,16,,40.316667,141.25,40.316667,iwate,532
jp,araya,Araya,24,,38.608611,140.975278,38.608611,miyagi,533
jp,araya,Araya,29,,37.766667,139.433333,37.766667,niigata,534
jp,araya,Araya,44,,38.65,139.85,38.65,yamagata,535
jp,arayacho,Arayacho,2,,39.683333,140.083333,39.683333,akita,536
jp,arayamachi,Arayamachi,2,,39.683333,140.083333,39.683333,akita,537
jp,araya-okawamachi,Araya-Okawamachi,2,,39.683333,140.1,39.683333,akita,538
jp,arayashiki,Arayashiki,8,,37.533333,140.133333,37.533333,fukushima,539
jp,arazato,Arazato,47,,24.729622,125.341222,24.729622,okinawa,540
jp,arazatu,Arazatu,47,,24.729622,125.341222,24.729622,okinawa,541
jp,arazawa,Arazawa,44,,38.15,139.733333,38.15,yamagata,542
jp,are,Are,27,,34.266667,129.2,34.266667,nagasaki,543
jp,arekinai,Arekinai,12,,43.1,144.566667,43.1,hokkaido,544
jp,ariake,Ariake,40,,35.635,139.786667,35.635,tokyo,545
jp,arida,Arida,43,,33.483333,135.733333,33.483333,wakayama,546
jp,arifuku,Arifuku,27,,32.9,128.95,32.9,nagasaki,547
jp,arifukugo,Arifukugo,27,,32.9,128.95,32.9,nagasaki,548
jp,arihata,Arihata,3,,41.133333,141.266667,41.133333,aomori,549
jp,arikabe,Arikabe,24,,38.866667,141.133333,38.866667,miyagi,550
jp,arikawa,Arikawa,27,,32.983333,129.116667,32.983333,nagasaki,551
jp,arikawago,Arikawago,27,,32.983333,129.116667,32.983333,nagasaki,552
jp,arima,Arima,13,,34.8,135.25,34.8,hyogo,553
jp,arimacho,Arimacho,13,,34.8,135.25,34.8,hyogo,554
jp,arimagawa,Arimagawa,29,,37.15,138.15,37.15,niigata,555
jp,arimatsu,Arimatsu,1,,35.066667,136.966667,35.066667,aichi,556
jp,arimizu,Arimizu,25,,31.85,131.133333,31.85,miyazaki,557
jp,arimune,Arimune,45,,34.333333,131.083333,34.333333,yamaguchi,558
jp,arimura,Arimura,18,,31.55,130.666667,31.55,kagoshima,559
jp,arioka,Arioka,20,,32.966667,132.833333,32.966667,kochi,560
jp,ariso,Ariso,45,,34.333333,131.083333,34.333333,yamaguchi,561
jp,arita,Arita,33,,33.183333,129.9,33.183333,saga,562
jp,arita,Arita,43,,33.483333,135.733333,33.483333,wakayama,563
jp,aritaki,Aritaki,23,,34.533333,136.7,34.533333,mie,564
jp,arito,Arito,3,,40.917778,141.191944,40.917778,aomori,565
jp,aritsu,Aritsu,47,,26.583333,128.133333,26.583333,okinawa,566
jp,ariumi,Ariumi,27,,32.683333,129.816667,32.683333,nagasaki,567
jp,arozu,Arozu,5,,34.205,133.092222,34.205,ehime,568
jp,arume,Arume,47,,26.604553,128.120625,26.604553,okinawa,569
jp,arumi,Arumi,27,,32.683333,129.816667,32.683333,nagasaki,570
jp,arumi,Arumi,47,,26.604553,128.120625,26.604553,okinawa,571
jp,asa,Asa,45,,34.066667,131.166667,34.066667,yamaguchi,572
jp,asa,Asa,47,,26.236111,127.306389,26.236111,okinawa,573
jp,asachino,Asachino,12,,45.205833,142.225556,45.205833,hokkaido,574
jp,asadatsu,Asadatsu,5,,33.383333,132.416667,33.383333,ehime,575
jp,asae,Asae,45,,33.966667,131.933333,33.966667,yamaguchi,576
jp,asagawa,Asagawa,8,,37.083333,140.416667,37.083333,fukushima,577
jp,asagaya,Asagaya,40,,35.7,139.65,35.7,tokyo,578
jp,asahi,Asahi,4,41721,35.716667,140.65,35.716667,chiba,579
jp,asahi,Asahi,5,,34.063611,132.998611,34.063611,ehime,580
jp,asahi,Asahi,6,,35.9,136.666667,35.9,fukui,581
jp,asahi,Asahi,12,,42.416667,143.4,42.416667,hokkaido,582
jp,asahi,Asahi,19,,35.533333,139.7,35.533333,kanagawa,583
jp,asahi,Asahi,24,,38.486685,141.171807,38.486685,miyagi,584
jp,asahi,Asahi,39,,33.866667,134.366667,33.866667,tokushima,585
jp,asahicho,Asahicho,11,,34.4,133.1,34.4,hiroshima,586
jp,asahicho,Asahicho,19,,35.533333,139.7,35.533333,kanagawa,587
jp,asahicho,Asahicho,27,,32.75,129.866667,32.75,nagasaki,588
jp,asahigawa,Asahigawa,12,,43.767778,142.370278,43.767778,hokkaido,589
jp,asahihama,Asahihama,12,,45.2,141.316667,45.2,hokkaido,590
jp,asahikawa,Asahikawa,12,356615,43.767778,142.370278,43.767778,hokkaido,591
jp,asahimachi,Asahimachi,3,,40.816667,140.733333,40.816667,aomori,592
jp,asahimachi,Asahimachi,11,,34.4,133.1,34.4,hiroshima,593
jp,asahimachi,Asahimachi,19,,35.533333,139.7,35.533333,kanagawa,594
jp,asahimachi,Asahimachi,27,,32.75,129.866667,32.75,nagasaki,595
jp,asahiyama,Asahiyama,12,,43.95,142.666667,43.95,hokkaido,596
jp,asai,Asai,24,,38.396706,141.147204,38.396706,miyagi,597
jp,asai,Asai,36,,34.9,132.1,34.9,shimane,598
jp,asaji,Asaji,30,,33,131.433333,33,oita,599
jp,asajino,Asajino,12,,45.205833,142.225556,45.205833,hokkaido,600
jp,asajinodaichi,Asajinodaichi,12,,45.183333,142.283333,45.183333,hokkaido,601
jp,asajirio,Asajirio,12,,45.205833,142.225556,45.205833,hokkaido,602
jp,asaka,Asaka,34,128061,35.804722,139.601944,35.804722,saitama,603
jp,asakaido,Asakaido,34,,35.857222,139.1875,35.857222,saitama,604
jp,asakawa,Asakawa,8,,37.083333,140.416667,37.083333,fukushima,605
jp,asakawa,Asakawa,18,,30.683333,131.066667,30.683333,kagoshima,606
jp,asakawa,Asakawa,39,,33.616667,134.366667,33.616667,tokushima,607
jp,asakawa,Asakawa,46,,35.5,138.766667,35.5,yamanashi,608
jp,asakayamacho,Asakayamacho,32,,34.583333,135.5,34.583333,osaka,609
jp,asakhigava,Asakhigava,12,,43.767778,142.370278,43.767778,hokkaido,610
jp,asakuragi,Asakuragi,43,,33.6,135.4,33.6,wakayama,611
jp,asama,Asama,18,,27.816667,128.883333,27.816667,kagoshima,612
jp,asama,Asama,26,,36.266667,137.983333,36.266667,nagano,613
jp,asamai,Asamai,2,,39.266667,140.483333,39.266667,akita,614
jp,asamigawa,Asamigawa,8,,37.2,140.983333,37.2,fukushima,615
jp,asamo,Asamo,27,,34.1,129.216667,34.1,nagasaki,616
jp,asamogawa,Asamogawa,22,,35.683333,135.016667,35.683333,kyoto,617
jp,asamokawa,Asamokawa,22,,35.683333,135.016667,35.683333,kyoto,618
jp,asamushi,Asamushi,3,,40.885556,140.866944,40.885556,aomori,619
jp,asanai,Asanai,2,,40.15,140.016667,40.15,akita,620
jp,asanai,Asanai,16,,39.816667,141.733333,39.816667,iwate,621
jp,asanami,Asanami,5,,34,132.8,34,ehime,622
jp,asanamihara,Asanamihara,5,,34,132.8,34,ehime,623
jp,asane,Asane,2,,40.15,140.016667,40.15,akita,624
jp,asanocho,Asanocho,19,,35.516667,139.733333,35.516667,kanagawa,625
jp,asaragi,Asaragi,43,,33.6,135.4,33.6,wakayama,626
jp,asari,Asari,12,,43.166667,141.066667,43.166667,hokkaido,627
jp,asari,Asari,36,,35.033333,132.266667,35.033333,shimane,628
jp,asaricho,Asaricho,12,,43.166667,141.066667,43.166667,hokkaido,629
jp,asari-machi,Asari-machi,12,,43.166667,141.066667,43.166667,hokkaido,630
jp,asato,Asato,18,,28.333333,129.483333,28.333333,kagoshima,631
jp,asato,Asato,47,,26.218725,127.6955,26.218725,okinawa,632
jp,asatu,Asatu,47,,26.254722,127.7875,26.254722,okinawa,633
jp,asebi,Asebi,11,,34.966667,133.05,34.966667,hiroshima,634
jp,asebi,Asebi,39,,33.866667,134.55,33.866667,tokushima,635
jp,asehi,Asehi,39,,33.866667,134.55,33.866667,tokushima,636
jp,aseni,Aseni,39,,33.866667,134.55,33.866667,tokushima,637
jp,asha,Asha,47,,26.237675,127.691361,26.237675,okinawa,638
jp,ashiarai,Ashiarai,42,,36.75,137.166667,36.75,toyama,639
jp,ashi,Ashi,47,,26.318611,127.834722,26.318611,okinawa,640
jp,ashibe,Ashibe,33,,33.791944,129.756111,33.791944,saga,641
jp,ashibetsu,Ashibetsu,12,19108,43.509722,142.185556,43.509722,hokkaido,642
jp,ashida,Ashida,26,,36.266667,138.316667,36.266667,nagano,643
jp,ashidambai,Ashidambai,18,,31.866667,130.733333,31.866667,kagoshima,644
jp,ashidambaru,Ashidambaru,18,,31.866667,130.733333,31.866667,kagoshima,645
jp,ashidanbaru,Ashidanbaru,18,,31.866667,130.733333,31.866667,kagoshima,646
jp,ashidanibara,Ashidanibara,18,,31.866667,130.733333,31.866667,kagoshima,647
jp,ashigaura,Ashigaura,27,,34.35,129.366667,34.35,nagasaki,648
jp,ashiharacho,Ashiharacho,32,,34.666667,135.5,34.666667,osaka,649
jp,ashikaga,Ashikaga,38,159673,36.333333,139.45,36.333333,tochigi,650
jp,ashikawa,Ashikawa,12,,45.2,141.733333,45.2,hokkaido,651
jp,ashikuraji,Ashikuraji,42,,36.583333,137.4,36.583333,toyama,652
jp,ashima,Ashima,26,,35.516667,137.883333,35.516667,nagano,653
jp,ashimi,Ashimi,27,,34.533333,129.45,34.533333,nagasaki,654
jp,ashimine,Ashimine,47,,26.2,127.65,26.2,okinawa,655
jp,ashimmi,Ashimmi,47,,26.2,127.65,26.2,okinawa,656
jp,ashino,Ashino,12,,45.3,142.2,45.3,hokkaido,657
jp,ashino,Ashino,38,,36.983333,140.166667,36.983333,tochigi,658
jp,ashinoura,Ashinoura,27,,32.75,129,32.75,nagasaki,659
jp,ashinoyu,Ashinoyu,19,,35.221389,139.038889,35.221389,kanagawa,660
jp,ashio,Ashio,38,,36.633333,139.45,36.633333,tochigi,661
jp,ashiro,Ashiro,37,,35.05,139.083333,35.05,shizuoka,662
jp,ashisaki,Ashisaki,42,,36.916667,137.433333,36.916667,toyama,663
jp,ashisawa,Ashisawa,44,,38.633333,140.366667,38.633333,yamagata,664
jp,ashita,Ashita,26,,36.266667,138.316667,36.266667,nagano,665
jp,ashitaka,Ashitaka,37,,35.116667,138.833333,35.116667,shizuoka,666
jp,ashitake,Ashitake,47,,26.2,127.65,26.2,okinawa,667
jp,ashito,Ashito,18,,27.033333,128.433333,27.033333,kagoshima,668
jp,ashiu,Ashiu,22,,35.3,135.7,35.3,kyoto,669
jp,ashiya,Ashiya,7,,33.883333,130.666667,33.883333,fukuoka,670
jp,ashiya,Ashiya,13,88574,34.733333,135.316667,34.733333,hyogo,671
jp,ashiyoro,Ashiyoro,12,,43.25,143.583333,43.25,hokkaido,672
jp,ashiyorobute,Ashiyorobute,12,,43.237222,143.542778,43.237222,hokkaido,673
jp,ashiyorobuto,Ashiyorobuto,12,,43.237222,143.542778,43.237222,hokkaido,674
jp,ashizaki,Ashizaki,42,,36.916667,137.433333,36.916667,toyama,675
jp,ashizawa,Ashizawa,44,,38.633333,140.366667,38.633333,yamagata,676
jp,ashoro,Ashoro,12,,43.237222,143.542778,43.237222,hokkaido,677
jp,ashorobuto,Ashorobuto,12,,43.237222,143.542778,43.237222,hokkaido,678
jp,ashu,Ashu,22,,35.3,135.7,35.3,kyoto,679
jp,asibe,Asibe,33,,33.791944,129.756111,33.791944,saga,680
jp,asikaga,Asikaga,38,,36.333333,139.45,36.333333,tochigi,681
jp,asio,Asio,38,,36.633333,139.45,36.633333,tochigi,682
jp,aso,Aso,6,,35.716667,136.1,35.716667,fukui,683
jp,aso,Aso,14,,35.983333,140.483333,35.983333,ibaraki,684
jp,aso,Aso,34,,35.933333,138.9,35.933333,saitama,685
jp,asozu,Asozu,6,,36,136.2,36,fukui,686
jp,assa,Assa,47,,26.236111,127.306389,26.236111,okinawa,687
jp,asshinai,Asshinai,12,,42.803056,143.809444,42.803056,hokkaido,688
jp,asso,Asso,43,,33.7,135.416667,33.7,wakayama,689
jp,asu,Asu,27,,34.216667,129.3,34.216667,nagasaki,690
jp,asuka,Asuka,44,,38.883333,139.916667,38.883333,yamagata,691
jp,asuke,Asuke,1,,35.133333,137.316667,35.133333,aichi,692
jp,asuke-cho,Asuke-cho,1,,35.133333,137.316667,35.133333,aichi,693
jp,asuna,Asuna,36,,34.866667,132.616667,34.866667,shimane,694
jp,asusaki,Asusaki,42,,36.916667,137.433333,36.916667,toyama,695
jp,atagoshita,Atagoshita,40,,35.65,139.65,35.65,tokyo,696
jp,ataka,Ataka,15,,36.416667,136.416667,36.416667,ishikawa,697
jp,atakamachi,Atakamachi,15,,36.416667,136.416667,36.416667,ishikawa,698
jp,ataka-shimmachi,Ataka-shimmachi,15,,36.4,136.4,36.4,ishikawa,699
jp,ataka-shin,Ataka-shin,15,,36.4,136.4,36.4,ishikawa,700
jp,ataku,Ataku,15,,36.416667,136.416667,36.416667,ishikawa,701
jp,atami,Atami,8,,37.483333,140.266667,37.483333,fukushima,702
jp,atami,Atami,37,40688,35.089444,139.068611,35.089444,shizuoka,703
jp,atami,Atami,40,,35.784722,139.0175,35.784722,tokyo,704
jp,atanniya,Atanniya,47,,26.290556,127.786111,26.290556,okinawa,705
jp,atara shi,Atara shi,28,,34.383333,135.933333,34.383333,nara,706
jp,atarashika,Atarashika,23,,33.933333,136.15,33.933333,mie,707
jp,ataruma,Ataruma,12,,43.85,142.7,43.85,hokkaido,708
jp,atashika,Atashika,23,,33.933333,136.15,33.933333,mie,709
jp,atawa,Atawa,23,,33.8,136.033333,33.8,mie,710
jp,atehama,Atehama,17,,34.524167,134.353333,34.524167,kagawa,711
jp,aterazaka,Aterazaka,24,,38.403936,141.092976,38.403936,miyagi,712
jp,aterazawa,Aterazawa,44,,38.375,140.205556,38.375,yamagata,713
jp,atisu,Atisu,45,,34.003333,131.354444,34.003333,yamaguchi,714
jp,atoega,Atoega,12,,42.95,144.633333,42.95,hokkaido,715
jp,atoeka,Atoeka,12,,42.95,144.633333,42.95,hokkaido,716
jp,atoichi,Atoichi,36,,34.95,132.216667,34.95,shimane,717
jp,atsu,Atsu,31,,34.583333,134.016667,34.583333,okayama,718
jp,atsubetsu,Atsubetsu,12,,42.420556,142.225833,42.420556,hokkaido,719
jp,atsuda,Atsuda,12,,43.391667,141.435556,43.391667,hokkaido,720
jp,atsuga,Atsuga,12,,42.420556,142.225833,42.420556,hokkaido,721
jp,atsugacho,Atsugacho,12,,42.420556,142.225833,42.420556,hokkaido,722
jp,atsugi,Atsugi,19,229203,35.438889,139.359722,35.438889,kanagawa,723
